name,varlab
DayDeaMeRaIHME20200625,Daily deaths mean raw IHME
DayDeaMeSmIHME20200625,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200625,Daily deaths mean smooth forecast only IHME
update_date20200625,update date
epoch20200625,epoch IHME
DayDeaMeRaIHME20200629,Daily deaths mean raw IHME
DayDeaMeSmIHME20200629,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200629,Daily deaths mean smooth forecast only IHME
update_date20200629,update date
epoch20200629,epoch IHME
DayDeaMeRaIHME20200707,Daily deaths mean raw IHME
DayDeaMeSmIHME20200707,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200707,Daily deaths mean smooth forecast only IHME
update_date20200707,update date
epoch20200707,epoch IHME
DayDeaMeRaIHME20200714,Daily deaths mean raw IHME
DayDeaMeSmIHME20200714,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200714,Daily deaths mean smooth forecast only IHME
update_date20200714,update date
epoch20200714,epoch IHME
DayDeaMeRaIHME20200722,Daily deaths mean raw IHME
DayDeaMeSmIHME20200722,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200722,Daily deaths mean smooth forecast only IHME
update_date20200722,update date
epoch20200722,epoch IHME
location_id,location id IHME
DayDeaMeRaIHME20200730,Daily deaths mean raw IHME
DayDeaMeSmIHME20200730,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200730,Daily deaths mean smooth forecast only IHME
update_date20200730,update date
epoch20200730,epoch IHME
DayDeaMeRaIHME20200806,Daily deaths mean raw IHME
DayDeaMeSmIHME20200806,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200806,Daily deaths mean smooth forecast only IHME
update_date20200806,update date
epoch20200806,epoch IHME
DayDeaMeRaIHME20200821,Daily deaths mean raw IHME
DayDeaMeSmIHME20200821,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200821,Daily deaths mean smooth forecast only IHME
update_date20200821,update date
epoch20200821,epoch IHME
DayDeaMeRaIHME20200827,Daily deaths mean raw IHME
DayDeaMeSmIHME20200827,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200827,Daily deaths mean smooth forecast only IHME
update_date20200827,update date
epoch20200827,epoch IHME
DayDeaMeRaIHME20200903,Daily deaths mean raw IHME
DayDeaMeSmIHME20200903,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200903,Daily deaths mean smooth forecast only IHME
update_date20200903,update date
epoch20200903,epoch IHME
DayDeaMeRaIHME20200911,Daily deaths mean raw IHME
DayDeaMeSmIHME20200911,Daily deaths mean smoothed IHME
