name,varlab
DDAbPeErDELP20220114_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220113_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220106_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211230_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211223_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211216_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211209_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211202_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211125_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211118_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211111_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211104_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211028_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211021_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211014_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20211007_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210930_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210923_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210916_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210909_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210902_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210826_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210819_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210812_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210805_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210729_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210722_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210715_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210708_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210701_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210624_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210617_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210610_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210603_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210520_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210506_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210422_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210408_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210325_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210311_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210225_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210211_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20210128_Med1,DayDeaDELP median absolute % error by calendar months and updates
